Rank,Name,Race,Class,Guild,Faction,Realm,Region,Zone,Spec,SimDPS
2265,Sladewílson,Human,Rogue,Diamond Dogs,Alliance,Silvermoon,EU,,Subtlety,12360.50
2266,Taytaÿ,Pandaren,Monk,BadKarma,Horde,Draenor,EU,,Windwalker,12360.50
2267,Dhc,Blood Elf,Demon Hunter,Washed Up Scrubs,Horde,Mal'Ganis,US,,Havoc,12360.40
2268,Akzo,Blood Elf,Demon Hunter,Awakeness,Horde,Ysondre,EU,FR,Havoc,12360.40
2269,Keakamai,Blood Elf,Demon Hunter, ,Horde,Zul'jin,US,,Havoc,12360.40
2270,Decenary,Blood Elf,Demon Hunter,vodkaz,Horde,Zul'jin,US,,Havoc,12360.40
2271,Ponponn,Human,Paladin,Duck Butter,Alliance,Kael'Thas,EU,FR,Retribution,12359.90
2272,Idontsoak,Blood Elf,Hunter,Työmaa,Horde,Stormreaver,EU,,Survival,12359.90
2273,Dishiestfred,Human,Rogue,Sons of Anduín,Alliance,Silvermoon,EU,,Outlaw,12359.90
2274,Eleetsha,Blood Elf,Mage,Order of Thrall,Horde,Ragnaros,EU,,Arcane,12359.70
2275,Varisan,Human,Rogue,Warbringer,Alliance,Emerald Dream,US,,Subtlety,12359.20
2276,Dominil,Blood Elf,Rogue,Manifesto,Horde,Earthen Ring,US,,Outlaw,12358.80
2277,Xeka,Human,Rogue,NMP AND FRIENDS,Alliance,Kel'Thuzad,US,,Subtlety,12358.80
2278,Myboyfriend,Orc,Rogue,Envy,Horde,Kil'Jaeden,US,,Subtlety,12358.50
2279,Proudvirgin,Blood Elf,Rogue,No Big Deal,Horde,Area 52,US,,Outlaw,12358.50
2280,Lykastos,Blood Elf,Rogue,CATASTROPHE,Horde,Twisting Nether,EU,,Outlaw,12358.40
2281,Jumpism,Blood Elf,Demon Hunter,The Flying Hellfish,Horde,Kil'Jaeden,US,,Havoc,12358.30
2282,Watchmehealz,Blood Elf,Paladin,Hypocrisy,Horde,Twisting Nether,EU,,Retribution,12358.20
2283,Raketti,Troll,Rogue,Rooster Ranch,Horde,Lightning's Blade,EU,,Outlaw,12357.90
2284,Shirowneko,Blood Elf,Demon Hunter,KARMACODE,Horde,Azralon,US,BR,Havoc,12357.80
2285,Lowken,Orc,Hunter,NO CHANGES,Horde,Mal'Ganis,US,,Beast Mastery,12357.70
2286,Crypsix,Blood Elf,Demon Hunter,Megalomania,Horde,Stormscale,EU,,Havoc,12357.60
